class_id,class_name,collection_id,collection_description,property_id,property,property_description,filename,used
17,Cournot,16,Gas Pipeline objects,712,Max Flow Hour,Maximum quantity of gas that can be extracted at the pipeline receiving node each hour,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,713,Max Flow Day,Maximum quantity of gas that can be extracted at the pipeline receiving node each day,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,714,Max Flow Week,Maximum quantity of gas that can be extracted at the pipeline receiving node each week,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,715,Max Flow Month,Maximum quantity of gas that can be extracted at the pipeline receiving node each month,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,716,Max Flow Year,Maximum quantity of gas that can be extracted at the pipeline receiving node each year,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,717,Max Flow Back,Maximum quantity of gas that can be extracted from the pipeline sending node,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,718,Max Flow Back Hour,Maximum quantity of gas that can be extracted at the pipeline sending node each hour,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,719,Max Flow Back Day,Maximum quantity of gas that can be extracted at the pipeline sending node each day,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,720,Max Flow Back Week,Maximum quantity of gas that can be extracted at the pipeline sending node each week,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,721,Max Flow Back Month,Maximum quantity of gas that can be extracted at the pipeline sending node each month,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,722,Max Flow Back Year,Minimum quantity of gas that can be extracted at the pipeline sending node each year,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,729,Initial Volume,Volume of gas stored in the pipeline at the beginning of the horizon,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,736,Units Out,Number of units out of service,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,737,Maintenance Rate,Maintenance rate,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,738,Maintenance Frequency,Frequency of maintenance outages in an annual time frame,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,739,Forced Outage Rate,Forced outage rate,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,742,Mean Time to Repair,Mean time to repair,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,743,Min Time To Repair,Minimum time to repair,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,744,Max Time To Repair,Maximum time to repair,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,747,Max Units Built,Binary indicating if this is a build candidate,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,748,Lead Time,Number of years after which the expansion project can begin,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,750,Technical Life,Technical lifetime of the gas pipeline,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,752,WACC,Weighted average cost of capital,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,753,Economic Life,Economic life of the gas pipeline (period over which fixed costs are recovered).,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,754,Min Units Built,Minimum number of units automatically constructed in aggregate over the planning horizon,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,755,Max Units Built in Year,Binary indicating if build is allowed in this year,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,756,Min Units Built in Year,Minimum number of units automatically constructed in any single year of the planning horizon,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,757,Max Units Retired,Maximum number of units automatically retired in aggregate over the planning horizon,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,759,Min Units Retired,Minimum number of units automatically retired in aggregate over the planning horizon,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,760,Max Units Retired in Year,Maximum number of units automatically retired in any single year of the planning horizon,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,761,Min Units Retired in Year,Minimum number of units automatically retired in any single year of the planning horizon,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,697,Balance Period,Frequency of storage balance,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,700,Recycle Penalty,Penalty for violating the recycling constraint.,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,702,Decomposition Penalty a,Decomposition storage target penalty function 'a' term.,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,703,Decomposition Penalty b,Decomposition storage target penalty function 'b' term.,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,704,Decomposition Penalty c,Decomposition storage target penalty function 'c' term.,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,705,Decomposition Penalty x,Decomposition storage target penalty function 'x' term.,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,727,Flow Charge,Incremental cost of extracting gas at the pipeline receiving node,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,728,Flow Charge Back,Incremental cost of extracting gas at the pipeline sending node,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,730,Max Volume,Maximum volume of gas stored in the pipeline,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,731,Min Volume,Minimum volume of gas stored in the pipeline,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,733,Imbalance Charge,The charge applicable to the volume imbalance,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,734,FO&M Charge,Annual fixed operation and maintenance charge,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,740,Outage Max Flow,Pipeline Max Flow during the outage,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,741,Outage Max Flow Back,Pipeline Max Flow Back during the outage,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,745,Repair Time Shape,"Repair time function shape parameter (for Weibull,lognormal)",CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,746,Repair Time Scale,"Repair time function scale parameter (for exponential,Weibull,lognormal,SEV,LEV)",CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,751,Build Cost,Cost of building the gas pipeline,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,758,Retirement Cost,Cost of retiring the gas pipeline,CAISOIRP21 0130,False
17,Cournot,163,set of gas pipelines taken out on maintenance,1652,Outage Max Flow,Pipeline Max Flow during the outage,CAISOIRP21 0130,False
17,Cournot,163,set of gas pipelines taken out on maintenance,1653,Outage Max Flow Back,Pipeline Max Flow Back during the outage,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,762,x,Value to pass-through to solution,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,763,y,Value to pass-through to solution,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,764,z,Value to pass-through to solution,CAISOIRP21 0130,False
17,Cournot,325,set of Gas Pipeline objects involved in the Constraint,1833,End Volume Coefficient,Coefficient of gas in storage.,CAISOIRP21 0130,False
17,Cournot,325,set of Gas Pipeline objects involved in the Constraint,1834,Flow Coefficient,Coefficient of gas pipeline flow,CAISOIRP21 0130,False
17,Cournot,325,set of Gas Pipeline objects involved in the Constraint,1835,Flow Forward Coefficient,Coefficient of gas pipeline flow at the receiving node,CAISOIRP21 0130,False
17,Cournot,325,set of Gas Pipeline objects involved in the Constraint,1836,Flow Back Coefficient,Coefficient of gas pipeline flow at the sending node,CAISOIRP21 0130,False
17,Cournot,325,set of Gas Pipeline objects involved in the Constraint,1837,Units Built Coefficient,Coefficient of number of units built,CAISOIRP21 0130,False
17,Cournot,325,set of Gas Pipeline objects involved in the Constraint,1838,Units Retired Coefficient,Coefficient of number of units retired,CAISOIRP21 0130,False
17,Cournot,325,set of Gas Pipeline objects involved in the Constraint,1839,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOIRP21 0130,False
17,Cournot,325,set of Gas Pipeline objects involved in the Constraint,1840,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,723,Diameter,Gas pipeline diameter,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,724,Roughness,Gas pipeline roughness constant,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,725,Length,Length of the Gas Pipeline,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,726,Pump Efficiency,Efficiency of Gas Pipeline pump,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,732,Volume Imbalance,Absolute value of the difference between delivery volume into the pipeline and the redelivered volume off the pipeline.,CAISOIRP21 0130,False
17,Cournot,16,Gas Pipeline objects,735,Consumption Allocation,Proportion of the electricity consumption allocated to the receiving gas node,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,765,Expansion Optimality,Expansion planning integerization scheme.,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,778,Project Start Date,"Start date of gas node project, for expansion planning.",CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,766,Units,Flag if the Gas Node is in service,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,768,Max Flow,Maximum flow through the gas node,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,769,Max Flow Hour,Maximum flow through the gas node each hour,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,770,Max Flow Day,Maximum flow through the gas node each day,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,771,Max Flow Week,Maximum flow through the gas node each week,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,772,Max Flow Month,Maximum flow through the gas node each month,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,773,Max Flow Year,Maximum flow through the gas node each year,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,776,Max Units Built,Binary indicating if this is a build candidate,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,777,Lead Time,Number of years after which the expansion project can begin,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,779,Technical Life,Technical lifetime of the gas node,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,781,WACC,Weighted average cost of capital,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,782,Economic Life,Economic life of the gas node (period over which fixed costs are recovered).,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,783,Min Units Built,Minimum number of units automatically constructed in aggregate over the planning horizon,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,784,Max Units Built in Year,Binary indicating if build is allowed in this year,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,785,Min Units Built in Year,Minimum number of units automatically constructed in any single year of the planning horizon,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,786,Max Units Retired,Maximum number of units automatically retired in aggregate over the planning horizon,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,788,Min Units Retired,Minimum number of units automatically retired in aggregate over the planning horizon,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,789,Max Units Retired in Year,Maximum number of units automatically retired in any single year of the planning horizon,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,790,Min Units Retired in Year,Minimum number of units automatically retired in any single year of the planning horizon,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,767,Flow Charge,Incremental cost of flowing gas through the node,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,775,FO&M Charge,Annual fixed operation and maintenance charge,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,780,Build Cost,Cost of building the gas node,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,787,Retirement Cost,Cost of retiring the gas node,CAISOIRP21 0130,False
18,RSI,135,set of gas nodes that produce the emission,1606,Production Rate,Emissions produced per unit of fuel processed,CAISOIRP21 0130,False
18,RSI,176,set of gas nodes the demand occurs at,1661,Demand Participation Factor,Proportion of gas demand that occurs at the gas node,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,791,x,Value to pass-through to solution,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,792,y,Value to pass-through to solution,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,793,z,Value to pass-through to solution,CAISOIRP21 0130,False
18,RSI,326,set of Gas Node objects involved in the Constraint,1841,Flow Coefficient,Coefficient of gas node flow,CAISOIRP21 0130,False
18,RSI,326,set of Gas Node objects involved in the Constraint,1842,Units Built Coefficient,Coefficient of number of units built,CAISOIRP21 0130,False
18,RSI,326,set of Gas Node objects involved in the Constraint,1843,Units Retired Coefficient,Coefficient of number of units retired,CAISOIRP21 0130,False
18,RSI,326,set of Gas Node objects involved in the Constraint,1844,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOIRP21 0130,False
18,RSI,326,set of Gas Node objects involved in the Constraint,1845,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOIRP21 0130,False
18,RSI,17,Gas Node objects,774,Gas Security,Proportion of local Gas Demand that must be covered by Gas Storage at the Gas Node,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,796,End Effects Method,Method used to value or constrain end-of-period gas volumes.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,798,Decomposition Method,Method used to pass the optimal storage trajectory from one simulation phase to the next.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,804,Enforce Bounds,If the storage bounds are enforced.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,805,Expansion Optimality,Expansion planning integerization scheme.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,859,Project Start Date,"Start date of gas storage project, for expansion planning.",CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,795,Internal Volume Scalar,Storage volume scaling factor used internal to the mathematical program.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,803,Decomposition Bound Penalty,Penalty applied to violation of storage bounds when the decomposition implies possible violations.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,806,Units,Flag if the Gas Storage is in service,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,809,Initial Volume,Initial volume of gas in the storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,812,Max Withdrawal,Maximum amount of gas that can be withdrawn from the storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,813,Max Withdrawal Hour,Maximum amount of gas that can be withdrawn from the storage in a hour,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,814,Max Withdrawal Day,Maximum amount of gas that can be withdrawn from the storage in a day,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,815,Max Withdrawal Week,Maximum amount of gas that can be withdrawn from the storage in a week,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,816,Max Withdrawal Month,Maximum amount of gas that can be withdrawn from the storage in a month,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,817,Max Withdrawal Year,Maximum amount of gas that can be withdrawn from the storage in a year,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,818,Max Injection,Maximum amount of gas that can be injected into the storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,819,Max Injection Hour,Maximum amount of gas that can be injected into the storage in a hour,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,820,Max Injection Day,Maximum amount of gas that can be injected into the storage in a day,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,821,Max Injection Week,Maximum amount of gas that can be injected into the storage in a week,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,822,Max Injection Month,Maximum amount of gas that can be injected into the storage in a month,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,823,Max Injection Year,Maximum amount of gas that can be injected into the storage in a year,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,824,Min Withdrawal,Amount of gas that must be withdrawn from storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,825,Min Withdrawal Hour,Amount of gas that must be withdrawn from storage each hour,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,826,Min Withdrawal Day,Amount of gas that must be withdrawn from storage each day,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,827,Min Withdrawal Week,Amount of gas that must be withdrawn from storage each week,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,828,Min Withdrawal Month,Amount of gas that must be withdrawn from storage each month,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,829,Min Withdrawal Year,Amount of gas that must be withdrawn from storage each year,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,830,Min Injection,Amount of gas that must be injected into the storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,831,Min Injection Hour,Amount of gas that must be injected into the storage each hour,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,832,Min Injection Day,Amount of gas that must be injected into the storage each day,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,833,Min Injection Week,Amount of gas that must be injected into the storage each week,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,834,Min Injection Month,Amount of gas that must be injected into the storage each month,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,835,Min Injection Year,Amount of gas that must be injected into the storage each year,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,836,Max Ramp,Maximum rate of change in storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,837,Max Ramp Hour,Maximum rate of change in storage in a hour,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,838,Max Ramp Day,Maximum rate of change in storage in a day,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,839,Max Ramp Week,Maximum rate of change in storage in a week,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,840,Max Ramp Month,Maximum rate of change in storage in a month,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,841,Max Ramp Year,Maximum rate of change in storage in a year,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,842,Target,storage target,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,843,Target Hour,end of hour storage target,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,844,Target Day,end of day storage target,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,845,Target Week,end of week storage target,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,846,Target Month,end of month storage target,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,847,Target Year,end of year storage target,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,857,Max Units Built,Binary indicating if this is a build candidate,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,858,Lead Time,Number of years after which the expansion project can begin,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,860,Technical Life,Technical lifetime of the gas storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,862,WACC,Weighted average cost of capital,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,863,Economic Life,Economic life of the gas storage (period over which fixed costs are recovered).,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,864,Min Units Built,Minimum number of units automatically constructed in aggregate over the planning horizon,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,865,Max Units Built in Year,Binary indicating if build is allowed in this year,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,866,Min Units Built in Year,Minimum number of units automatically constructed in any single year of the planning horizon,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,867,Max Units Retired,Maximum number of units automatically retired in aggregate over the planning horizon,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,869,Min Units Retired,Minimum number of units automatically retired in aggregate over the planning horizon,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,870,Max Units Retired in Year,Maximum number of units automatically retired in any single year of the planning horizon,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,871,Min Units Retired in Year,Minimum number of units automatically retired in any single year of the planning horizon,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,873,Trajectory Non-anticipativity Volume,Volume of violation of non-anticipativity constraints in band,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,874,Trajectory Non-anticipativity Time,Window of time over which to enforce non-anticipativity constraints in scenario-wise decomposition,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,794,Balance Period,Frequency of storage balance,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,797,Recycle Penalty,Penalty for violating the recycling constraint.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,799,Decomposition Penalty a,Decomposition storage target penalty function 'a' term.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,800,Decomposition Penalty b,Decomposition storage target penalty function 'b' term.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,801,Decomposition Penalty c,Decomposition storage target penalty function 'c' term.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,802,Decomposition Penalty x,Decomposition storage target penalty function 'x' term.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,807,Max Volume,Maximum volume of gas allowed in storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,808,Min Volume,Minimum volume of gas allowed in storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,810,Withdrawal Charge,Incremental cost of withdrawing gas from the storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,811,Injection Charge,Incremental cost of injecting gas into the storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,848,Target Penalty,Penalty for violating the target.,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,850,Loss Rate,"Rate of loss due to leakage, etc",CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,851,Withdrawal Rate Scalar,Maximum amount of gas that can be withdrawn from the storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,852,Withdrawal Volume,Storage volume for which withdrawal is allowed,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,853,Injection Rate Scalar,Maximum amount of gas that can be injected into the storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,854,Injection Volume,Storage volume for which injection is allowed,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,856,FO&M Charge,Annual fixed operation and maintenance charge,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,861,Build Cost,Cost of building the gas storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,868,Retirement Cost,Cost of retiring the gas storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,872,Trajectory Non-anticipativity,Price for violating non-anticipativity constraints in scenario-wise decomposition mode,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,849,Energy Usage,Energy consumption associated with releases from the Gas Storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,855,External Injection,External injection into the gas storage,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,875,x,Value to pass-through to solution,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,876,y,Value to pass-through to solution,CAISOIRP21 0130,False
19,Region,18,Gas Storage objects,877,z,Value to pass-through to solution,CAISOIRP21 0130,False
19,Region,327,set of Gas Storage objects involved in the Constraint,1846,End Volume Coefficient,Coefficient of storage end volume.,CAISOIRP21 0130,False
19,Region,327,set of Gas Storage objects involved in the Constraint,1847,Withdrawal Coefficient,Coefficient of gas storage withdrawal,CAISOIRP21 0130,False
19,Region,327,set of Gas Storage objects involved in the Constraint,1848,Injection Coefficient,Coefficient of gas storage injection,CAISOIRP21 0130,False
19,Region,327,set of Gas Storage objects involved in the Constraint,1849,Ramp Coefficient,Coefficient of change in gas storage end volume,CAISOIRP21 0130,False
19,Region,327,set of Gas Storage objects involved in the Constraint,1850,Units Built Coefficient,Coefficient of number of units built,CAISOIRP21 0130,False
19,Region,327,set of Gas Storage objects involved in the Constraint,1851,Units Retired Coefficient,Coefficient of number of units retired,CAISOIRP21 0130,False
19,Region,327,set of Gas Storage objects involved in the Constraint,1852,Units Built in Year Coefficient,Coefficient of number of units built in the year,CAISOIRP21 0130,False
19,Region,327,set of Gas Storage objects involved in the Constraint,1853,Units Retired in Year Coefficient,Coefficient of number of units retired in the year,CAISOIRP21 0130,False
20,Pool,19,Gas Demand objects,881,Bid Quantity,Quantity bid in band,CAISOIRP21 0130,False
20,Pool,19,Gas Demand objects,878,Demand,Demand for gas,CAISOIRP21 0130,False
20,Pool,19,Gas Demand objects,879,Shortage Price,Notional price of gas shortage,CAISOIRP21 0130,False
20,Pool,19,Gas Demand objects,880,Excess Price,Notional price of gas oversupply,CAISOIRP21 0130,False
20,Pool,19,Gas Demand objects,882,Bid Price,Value of gas in band,CAISOIRP21 0130,False
20,Pool,19,Gas Demand objects,883,x,Value to pass-through to solution,CAISOIRP21 0130,False
20,Pool,19,Gas Demand objects,884,y,Value to pass-through to solution,CAISOIRP21 0130,False
20,Pool,19,Gas Demand objects,885,z,Value to pass-through to solution,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,886,Max Production,Maximum production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,887,Max Production Hour,Maximum hourly production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,888,Max Production Day,Maximum daily production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,889,Max Production Week,Maximum weekly production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,890,Max Production Month,Maximum monthly production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,891,Max Production Year,Maximum annual production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,892,Min Production,Minimum production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,893,Min Production Hour,Minimum daily production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,894,Min Production Day,Minimum daily production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,895,Min Production Week,Minimum weekly production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,896,Min Production Month,Minimum monthly production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,897,Min Production Year,Minimum annual production of gas from the basin,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,898,x,Value to pass-through to solution,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,899,y,Value to pass-through to solution,CAISOIRP21 0130,False
21,Zone,20,Gas Basin objects,900,z,Value to pass-through to solution,CAISOIRP21 0130,False
21,Zone,328,set of Gas Basin objects involved in the Constraint,1854,Production Coefficient,Coefficient of gas basin production,CAISOIRP21 0130,False
21,Zone,328,set of Gas Basin objects involved in the Constraint,1855,Units Built Coefficient,Coefficient of number of gas field units built,CAISOIRP21 0130,False
21,Zone,328,set of Gas Basin objects involved in the Constraint,1856,Units Built in Year Coefficient,Coefficient of number of gas field units built in the year,CAISOIRP21 0130,False
22,Node,21,Gas Zone objects,901,x,Value to pass-through to solution,CAISOIRP21 0130,False
22,Node,21,Gas Zone objects,902,y,Value to pass-through to solution,CAISOIRP21 0130,False
22,Node,21,Gas Zone objects,903,z,Value to pass-through to solution,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,904,Price Setting,Flag if the gas contract can set price at the Gas Node,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,905,Quantity,Gas contract quantity,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,906,Quantity Hour,Total gas contract quantity in hour,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,907,Quantity Day,Total gas contract quantity in day,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,908,Quantity Week,Total gas contract quantity in week,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,909,Quantity Month,Total gas contract quantity in Month,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,910,Quantity Year,Total gas contract quantity in Year,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,911,Price,Price of gas contract,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,912,x,Value to pass-through to solution,CAISOIRP21 0130,False
23,Load,22,Gas Contract objects,913,y,Value to pass-through to solution,CAISOIRP21 0130,False
